calories,carbs,category,fat,name,restaurant
240,29,Strawberry Lemon Vojito,0,Strawberry Lemon Vojito,Red Robin Gourmet Burgers
353,66,Banana Daiquiri,0,Banana Daiquiri,Red Robin Gourmet Burgers
180,19,Platinum Patron Margarita,0,Platinum Patron Margarita,Red Robin Gourmet Burgers
934,54,Gourmet Cheeseburger,60,Gourmet Cheeseburger,Red Robin Gourmet Burgers
900,65,Teriyaki Chicken Sandwich,47,Teriyaki Chicken Sandwich,Red Robin Gourmet Burgers
642,50,Grilled Turkey Burger,37,Grilled Turkey Burger,Red Robin Gourmet Burgers
884,62,Triple S Riblet Appetizer,47,Triple S Riblet Appetizer,Red Robin Gourmet Burgers
1076,4,RR's Buzzard Wings®,84,RR's Buzzard Wings®,Red Robin Gourmet Burgers
865,43,Mighty Caesar w/ Grilled Salmon Salad,51,Mighty Caesar w/ Grilled Salmon Salad,Red Robin Gourmet Burgers
1921,121,Triple S Riblet & Classic Creamy Mac n Cheese,117,Triple S Riblet & Classic Creamy Mac n Cheese,Red Robin Gourmet Burgers
40,9,Steamed Carrots,0,Steamed Carrots,Red Robin Gourmet Burgers
414,32,Chicken Tortilla Soup Bowl,20,Chicken Tortilla Soup Bowl,Red Robin Gourmet Burgers
430,31,Grilled Cheesewich,29,Grilled Cheesewich,Red Robin Gourmet Burgers
690,58,Red's Pizzeria Pizza,35,Red's Pizzeria Pizza,Red Robin Gourmet Burgers
61,15,Kid's Melon Wedges,0,Kid's Melon Wedges,Red Robin Gourmet Burgers
426,62,Kid's Strawberry Malt,18,Kid's Strawberry Malt,Red Robin Gourmet Burgers
378,59,Kid's Peach Milkshake,15,Kid's Peach Milkshake,Red Robin Gourmet Burgers
96,23,Pomegranate Iced Tea,0,Pomegranate Iced Tea,Red Robin Gourmet Burgers
426,62,Classic Strawberry Malt,18,Classic Strawberry Malt,Red Robin Gourmet Burgers
586,83,Classic Rookie Magic Shake,27,Classic Rookie Magic Shake,Red Robin Gourmet Burgers
271,33,Classic Raspberry Milkshake,15,Classic Raspberry Milkshake,Red Robin Gourmet Burgers
240,28,T.N.T.,0,T.N.T.,Red Robin Gourmet Burgers
550,82,Raspberry Daiquiri,0,Raspberry Daiquiri,Red Robin Gourmet Burgers
189,20,Ultimate Margarita - Rocks,0,Ultimate Margarita - Rocks,Red Robin Gourmet Burgers
1036,52,Red Robin Bacon Cheeseburger,69,Red Robin Bacon Cheeseburger,Red Robin Gourmet Burgers
671,55,Bruschetta Chicken Sandwich,30,Bruschetta Chicken Sandwich,Red Robin Gourmet Burgers
479,74,Garden Burger,13,Garden Burger,Red Robin Gourmet Burgers
725,50,Jump Starter Kettle-Cooked Chips,56,Jump Starter Kettle-Cooked Chips,Red Robin Gourmet Burgers
812,64,Apple Harvest Chicken Salad,44,Apple Harvest Chicken Salad,Red Robin Gourmet Burgers
648,43,Mighty Caesar Salad,44,Mighty Caesar Salad,Red Robin Gourmet Burgers
1139,87,Reds Nantucket Seafood Scatter,69,Reds Nantucket Seafood Scatter,Red Robin Gourmet Burgers
410,28,Classic Creamy Mac n Cheese,25,Classic Creamy Mac n Cheese,Red Robin Gourmet Burgers
695,50,"Clam Chowder Soup, Bowl",43,"Clam Chowder Soup, Bowl",Red Robin Gourmet Burgers
152,0,Chick On A Stick,4,Chick On A Stick,Red Robin Gourmet Burgers
274,39,Kid's Chocolate Milk,9,Kid's Chocolate Milk,Red Robin Gourmet Burgers
38,7,Kid's Side Salad,1,Kid's Side Salad,Red Robin Gourmet Burgers
414,60,Kid's Vanilla Malt,18,Kid's Vanilla Malt,Red Robin Gourmet Burgers
800,111,Hot Fudge Sundae,36,Hot Fudge Sundae,Red Robin Gourmet Burgers
202,50,Very Berry Raspberry Limeade,0,Very Berry Raspberry Limeade,Red Robin Gourmet Burgers
414,60,Classic Vanilla Malt,18,Classic Vanilla Malt,Red Robin Gourmet Burgers
848,120,Monster Shake Mint Brownie,42,Monster Shake Mint Brownie,Red Robin Gourmet Burgers
378,59,Classic Peach Milkshake,15,Classic Peach Milkshake,Red Robin Gourmet Burgers
280,32,Screaming Red Zombie,0,Screaming Red Zombie,Red Robin Gourmet Burgers
197,24,One Great Margarita-Frozen,0,One Great Margarita-Frozen,Red Robin Gourmet Burgers
174,20,Gold Margarita - Rocks,0,Gold Margarita - Rocks,Red Robin Gourmet Burgers
961,58,Sautéed 'Shroom Burger,56,Sautéed 'Shroom Burger,Red Robin Gourmet Burgers
912,70,Crispy Chicken Sandwich,54,Crispy Chicken Sandwich,Red Robin Gourmet Burgers
422,8,Lettuce-Wrap Your Burger,27,Lettuce-Wrap Your Burger,Red Robin Gourmet Burgers
320,44,Jump Starter Mushrooms,12,Jump Starter Mushrooms,Red Robin Gourmet Burgers
646,35,Grilled Chicken alla Caprese,34,Grilled Chicken alla Caprese,Red Robin Gourmet Burgers
1230,91,Classic Creamy Mac 'N' Cheese,73,Classic Creamy Mac 'N' Cheese,Red Robin Gourmet Burgers
1008,74,Prime Rib Dip,55,Prime Rib Dip,Red Robin Gourmet Burgers
30,6,Steamed Broccoli,0,Steamed Broccoli,Red Robin Gourmet Burgers
508,45,"French Onion Soup, Bowl",25,"French Onion Soup, Bowl",Red Robin Gourmet Burgers
427,43,Parmesan Noodles,24,Parmesan Noodles,Red Robin Gourmet Burgers
220,16,Kid's Milk,12,Kid's Milk,Red Robin Gourmet Burgers
28,7,Kid's Mandarin Oranges,0,Kid's Mandarin Oranges,Red Robin Gourmet Burgers
122,30,Kid's Strawberry Smoothie,0,Kid's Strawberry Smoothie,Red Robin Gourmet Burgers
784,165,Hot Apple Crisp,13,Hot Apple Crisp,Red Robin Gourmet Burgers
431,100,Hawaiian Heart Throb Smoothie,3,Hawaiian Heart Throb Smoothie,Red Robin Gourmet Burgers
479,66,Classic Mint Brownie Shake,24,Classic Mint Brownie Shake,Red Robin Gourmet Burgers
646,99,Monster Shake Peach,27,Monster Shake Peach,Red Robin Gourmet Burgers
313,38,Kahlua Jamaican Shake,11,Kahlua Jamaican Shake,Red Robin Gourmet Burgers
280,24,Nuclear Ice Tea,0,Nuclear Ice Tea,Red Robin Gourmet Burgers
191,22,One Great Margarita - Rocks,0,One Great Margarita - Rocks,Red Robin Gourmet Burgers
203,25,Gold Margarita - Strawberry,0,Gold Margarita - Strawberry,Red Robin Gourmet Burgers
1052,56,Guacamole Bacon Burger,64,Guacamole Bacon Burger,Red Robin Gourmet Burgers
829,53,California Chicken Sandwich,43,California Chicken Sandwich,Red Robin Gourmet Burgers
546,62,Vegan Boca Burger,21,Vegan Boca Burger,Red Robin Gourmet Burgers
435,15,Jump Starter Zucchini,39,Jump Starter Zucchini,Red Robin Gourmet Burgers
790,43,Mighty Caesar w/ Blackened Salmon Salad,48,Mighty Caesar w/ Blackened Salmon Salad,Red Robin Gourmet Burgers
1430,59,Triple S Riblet Basket,85,Triple S Riblet Basket,Red Robin Gourmet Burgers
1117,83,Arctic Cod Fish & Chips,67,Arctic Cod Fish & Chips,Red Robin Gourmet Burgers
725,50,Kettle-Cooked Chips,56,Kettle-Cooked Chips,Red Robin Gourmet Burgers
551,26,Red's Homemade Chili Chili™ - Bowl,32,Red's Homemade Chili Chili™ - Bowl,Red Robin Gourmet Burgers
289,39,Rad Vegan Boca Burger,4,Rad Vegan Boca Burger,Red Robin Gourmet Burgers
80,21,Kid's Freckled Lemonade,0,Kid's Freckled Lemonade,Red Robin Gourmet Burgers
20,4,Kid's Side Broccoli,0,Kid's Side Broccoli,Red Robin Gourmet Burgers
586,83,Kid's Rookie Magic Milkshake,27,Kid's Rookie Magic Milkshake,Red Robin Gourmet Burgers
1373,184,Mountain High Mudd Pie,63,Mountain High Mudd Pie,Red Robin Gourmet Burgers
314,76,Groovy Smoothie,2,Groovy Smoothie,Red Robin Gourmet Burgers
904,148,Monster Malt Chocolate,31,Monster Malt Chocolate,Red Robin Gourmet Burgers
936,138,Monster Shake Raspberry,27,Monster Shake Raspberry,Red Robin Gourmet Burgers
453,56,Jungle Shake,15,Jungle Shake,Red Robin Gourmet Burgers
202,31,Absolut Lemonade,0,Absolut Lemonade,Red Robin Gourmet Burgers
251,36,One Great Margarita - Strawberry,0,One Great Margarita - Strawberry,Red Robin Gourmet Burgers
463,67,Gold Margarita - Raspberry,0,Gold Margarita - Raspberry,Red Robin Gourmet Burgers
1119,72,Wiskey River BBQ Burger,68,Wiskey River BBQ Burger,Red Robin Gourmet Burgers
1029,69,A.1.® Peppercorn Burger,59,A.1.® Peppercorn Burger,Red Robin Gourmet Burgers
686,52,Blackened Chicken Sandwich,33,Blackened Chicken Sandwich,Red Robin Gourmet Burgers
653,71,Jump Starter Onion Rings,38,Jump Starter Onion Rings,Red Robin Gourmet Burgers
670,42,Jump Starter Clam Strips,50,Jump Starter Clam Strips,Red Robin Gourmet Burgers
567,45,Simply Grilled Chicken Salad,22,Simply Grilled Chicken Salad,Red Robin Gourmet Burgers
1067,69,Clucks & Shrimp Combo,70,Clucks & Shrimp Combo,Red Robin Gourmet Burgers
1452,100,Clucks & Fries,92,Clucks & Fries,Red Robin Gourmet Burgers
61,15,Melon Wedges,0,Melon Wedges,Red Robin Gourmet Burgers
313,21,Side Caesar Salad,21,Side Caesar Salad,Red Robin Gourmet Burgers
302,28,Rad Chicken Burger,6,Rad Chicken Burger,Red Robin Gourmet Burgers
31,8,Kid's Freckled Lemonade light,0,Kid's Freckled Lemonade light,Red Robin Gourmet Burgers
479,66,Kid's Mint Brownie Shake,24,Kid's Mint Brownie Shake,Red Robin Gourmet Burgers
300,69,Kids Hawaiian Heart Throb Smoothie,2,Kids Hawaiian Heart Throb Smoothie,Red Robin Gourmet Burgers
376,49,Kid's Sundae,18,Kid's Sundae,Red Robin Gourmet Burgers
437,71,Classic Chocolate Milkshake,16,Classic Chocolate Milkshake,Red Robin Gourmet Burgers
815,129,Monster Malt Peach,30,Monster Malt Peach,Red Robin Gourmet Burgers
579,83,Monster Shake Strawberry,27,Monster Shake Strawberry,Red Robin Gourmet Burgers
350,39,Absolutely Absolut Freckled Lemonade,0,Absolutely Absolut Freckled Lemonade,Red Robin Gourmet Burgers
357,51,Sand In Your Shorts,0,Sand In Your Shorts,Red Robin Gourmet Burgers
576,83,One Great Margarita - Raspberry,0,One Great Margarita - Raspberry,Red Robin Gourmet Burgers
274,45,Gold Margarita - Peach,0,Gold Margarita - Peach,Red Robin Gourmet Burgers
360,42,Goat Cheese Peppadew Peppers ,18,Goat Cheese Peppadew Peppers ,Romano's Macaroni Grill
920,62,Caprese Panini ,61,Caprese Panini ,Romano's Macaroni Grill
220,18,Roasted Mushroom Soup ,10,Roasted Mushroom Soup ,Romano's Macaroni Grill
480,10,Caprese ,40,Caprese ,Romano's Macaroni Grill
990,45,"Mac & Cheese Bites, Truffle Dip ",78,"Mac & Cheese Bites, Truffle Dip ",Romano's Macaroni Grill
740,62,Ricotta Meatball Sliders ,45,Ricotta Meatball Sliders ,Romano's Macaroni Grill
170,14,Sausage & Kale Soup ,8,Sausage & Kale Soup ,Romano's Macaroni Grill
790,61,Parmesan Fries ,57,Parmesan Fries ,Romano's Macaroni Grill
700,59,Side Of Parmesan Fries ,48,Side Of Parmesan Fries ,Romano's Macaroni Grill
110,9,Fresh Greens Salad (Includes Dressing) ,8,Fresh Greens Salad (Includes Dressing) ,Romano's Macaroni Grill
1030,36,Salad Sampler (Includes Dressing) ,80,Salad Sampler (Includes Dressing) ,Romano's Macaroni Grill
910,83,Wild Mushroom & Goat Cheese Flatbread ,46,Wild Mushroom & Goat Cheese Flatbread ,Romano's Macaroni Grill
1350,91,Fettuccine Alfredo With Shrimp ,87,Fettuccine Alfredo With Shrimp ,Romano's Macaroni Grill
780,39,Chicken & Mushroom Cannelloni ,68,Chicken & Mushroom Cannelloni ,Romano's Macaroni Grill
1550,99,Parmesan-Crusted Sole ,104,Parmesan-Crusted Sole ,Romano's Macaroni Grill
490,88,Whole Wheat Fettuccine ,7,Whole Wheat Fettuccine ,Romano's Macaroni Grill
5,1,Fresh Spinach ,0,Fresh Spinach ,Romano's Macaroni Grill
180,0,Shrimp ,15,Shrimp ,Romano's Macaroni Grill
260,36,Gelato: Dark Chocolate ,12,Gelato: Dark Chocolate ,Romano's Macaroni Grill
130,31,Pomegranate Italian Soda ,0,Pomegranate Italian Soda ,Romano's Macaroni Grill
440,52,Margarita Prima ,0,Margarita Prima ,Romano's Macaroni Grill
800,53,Baked Prosciutto & Mozzarella ,46,Baked Prosciutto & Mozzarella ,Romano's Macaroni Grill
640,21,Stuffed Mushrooms ,66,Stuffed Mushrooms ,Romano's Macaroni Grill
110,9,Side Fresh Greens Salad (Includes Dressing) ,8,Side Fresh Greens Salad (Includes Dressing) ,Romano's Macaroni Grill
340,55,Capellini Pomodoro ,11,Capellini Pomodoro ,Romano's Macaroni Grill
440,28,Lentil Soup ,12,Lentil Soup ,Romano's Macaroni Grill
910,115,Eggplant Quadratini ,33,Eggplant Quadratini ,Romano's Macaroni Grill
710,39,Lobster Ravioli ,41,Lobster Ravioli ,Romano's Macaroni Grill
940,74,Chicken Parmesan ,57,Chicken Parmesan ,Romano's Macaroni Grill
1370,58,Pan-Roasted Pork Chop ,91,Pan-Roasted Pork Chop ,Romano's Macaroni Grill
230,21,Arrabbiata Sauce ,11,Arrabbiata Sauce ,Romano's Macaroni Grill
5,2,Roasted Peppers ,0,Roasted Peppers ,Romano's Macaroni Grill
650,58,Chicken Strips With Fries ,37,Chicken Strips With Fries ,Romano's Macaroni Grill
990,114,Homemade Chocolate Cake ,56,Homemade Chocolate Cake ,Romano's Macaroni Grill
0,0,San Pellegrino® Sparkling Mineral Water ,0,San Pellegrino® Sparkling Mineral Water ,Romano's Macaroni Grill
850,58,Calamari Fritti ,51,Calamari Fritti ,Romano's Macaroni Grill
1240,92,Spicy Herb-Roasted Mussels ,66,Spicy Herb-Roasted Mussels ,Romano's Macaroni Grill
300,26,Half Roasted Turkey ,13,Half Roasted Turkey ,Romano's Macaroni Grill
530,52,Whole Wheat Fettuccine ,23,Whole Wheat Fettuccine ,Romano's Macaroni Grill
170,14,Sausage & Kale Soup ,8,Sausage & Kale Soup ,Romano's Macaroni Grill
1140,103,Pesto Spaghetti ,55,Pesto Spaghetti ,Romano's Macaroni Grill
1190,95,Mom’S Ricotta Meatballs & Spaghetti (Bolognese) ,70,Mom’S Ricotta Meatballs & Spaghetti (Bolognese) ,Romano's Macaroni Grill
1440,24,Chicken Under A Brick ,115,Chicken Under A Brick ,Romano's Macaroni Grill
340,61,Capellini ,6,Capellini ,Romano's Macaroni Grill
430,20,Bolognese Sauce ,25,Bolognese Sauce ,Romano's Macaroni Grill
10,2,Snap Peas ,0,Snap Peas ,Romano's Macaroni Grill
350,43,Grilled Chicken & Pasta ,6,Grilled Chicken & Pasta ,Romano's Macaroni Grill
760,61,New York Style Cheesecake ,52,New York Style Cheesecake ,Romano's Macaroni Grill
150,36,Ginger Root Soda ,2,Ginger Root Soda ,Romano's Macaroni Grill
460,30,Bruschetta Crostini ,34,Bruschetta Crostini ,Romano's Macaroni Grill
650,41,"Shrimp, Cannellini Bean & Avocado Crostini ",47,"Shrimp, Cannellini Bean & Avocado Crostini ",Romano's Macaroni Grill
460,31,Half Caprese Panini ,31,Half Caprese Panini ,Romano's Macaroni Grill
460,56,Carmela’S Chicken ,15,Carmela’S Chicken ,Romano's Macaroni Grill
220,18,Roasted Mushroom Soup ,10,Roasted Mushroom Soup ,Romano's Macaroni Grill
1320,118,Pasta Di Mare ,58,Pasta Di Mare ,Romano's Macaroni Grill
1510,96,Mama’S Trio ,98,Mama’S Trio ,Romano's Macaroni Grill
1180,55,Chicken Scaloppine ,81,Chicken Scaloppine ,Romano's Macaroni Grill
1320,81,Veal Saltimbocca ,73,Veal Saltimbocca ,Romano's Macaroni Grill
560,4,Basil Pesto Sauce ,59,Basil Pesto Sauce ,Romano's Macaroni Grill
15,1,Roasted Tomatoes ,1,Roasted Tomatoes ,Romano's Macaroni Grill
470,22,Chicken Strips With Salad ,32,Chicken Strips With Salad ,Romano's Macaroni Grill
580,65,Lemon Passion ,33,Lemon Passion ,Romano's Macaroni Grill
0,0,Coffee ,0,Coffee ,Romano's Macaroni Grill
820,41,Crispy Artichoke Potato Cakes ,72,Crispy Artichoke Potato Cakes ,Romano's Macaroni Grill
