,id,age_ratings,aggregated_rating,aggregated_rating_count,bundles,category,cover,created_at,first_release_date,franchise,franchises,game_engines,game_modes,genres,involved_companies,name,parent_game,platforms,player_perspectives,popularity,release_dates,screenshots,similar_games,slug,storyline,summary,tags,themes,total_rating,total_rating_count,updated_at,url,videos,websites,rating,rating_count,keywords,collection,external_games,artworks,pulse_count,alternative_names,hypes,time_to_beat,multiplayer_modes
10,25651,,78.5,5.0,,1,68955.0,1478563200,1497830400.0,,,,[1],[31],"[52854, 52855]",Darkest Dungeon: The Crimson Court,8965,"[3, 6, 14, 39, 46, 48]",[4],1.0,"[108706, 108707, 108708, 108710, 108711, 108712]","[257999, 258000, 258001, 258002]","[13189, 19817, 25646, 27266, 55282, 68271, 103295, 107614, 109550, 119247]",darkest-dungeon-the-crimson-court,,"""THE BLOOD...I MUST HAVE THE BLOOD!"" 
 
Darkest Dungeon®: The Crimson Court is the first expansion for the award-winning grim and gothic RPG by Red Hook Studios. Crimson Court is a parallel campaign experienced alongside the main Darkest Dungeon content that will provide you with new challenges and variation at every difficulty level. The narrative grounding sheds some light on the Ancestor’s early days, and will be presented in the same style of cut-scenes you’ve seen elsewhere in the game. 
 
The DLC is designed to be played alongside an existing campaign, or as a brand new one--your choice! The events and features will unlock over the course of play.","[19, 268435487]",[19],78.5,5.0,1583107200,https://www.igdb.com/games/darkest-dungeon-the-crimson-court,[22808],"[53986, 53987, 92111, 118759]",,,,,[76901],"[5554, 5555, 5556]",26.0,,,,
11,19979,"[16062, 16063]",76.1111111111111,11.0,[111817],1,44918.0,1467936000,1454025600.0,,,,[1],"[15, 31]",[58559],This War of Mine: The Little Ones,7706,"[3, 6, 14, 45, 48, 49]",[4],2.337346481468469,"[129572, 129573, 129574, 129575, 129576, 134263, 134264, 136392]","[136280, 136281, 136282, 136283, 136284]","[9760, 25311, 26145, 26574, 89560, 106279, 109339, 113402, 113837, 119171]",this-war-of-mine-the-little-ones,,"This War of Mine: The Little Ones explores the hardships of wartime survival as seen from an entirely new perspective; that of a child. 
 
Based on This War of Mine, The Little Ones puts you in charge of a group of adults and children stuck in the middle of hell, trying to survive in a besieged city. The game focuses not only on the reality of enduring war, but also the fact that even in times of conflict, kids are still kids – they laugh, cry, play with toys and see the world differently. 
 
In addition to thinking about survival, you’ll have to bring back the kid in yourself to understand how to protect the little ones. Their faith, and their futures, are in your hands.","[21, 23, 268435471, 268435487, 536874009, 536888740, 536889944]","[21, 23]",74.52715918603644,25.0,1582070400,https://www.igdb.com/games/this-war-of-mine-the-little-ones,[16874],"[9691, 62699, 62700, 62701, 62702, 62703, 119893]",72.9432072609618,14.0,"[3097, 17828, 19032]",,"[78304, 211038]",[1223],2.0,[12783],,,
12,21596,"[9214, 10492]",82.0,1.0,,1,73672.0,1469404800,1424736000.0,11.0,[11],,[1],"[12, 31]","[37911, 51824, 51825, 51852]",Middle-earth: Shadow of Mordor - The Bright Lord,3025,"[3, 6, 14, 45, 48, 49]",[2],1.0,"[63964, 63965, 63966, 63967, 63968, 108069, 108070, 133881]","[29187, 110809, 110810, 110811, 110812]","[47823, 55199, 80916, 81249, 96217, 101608, 105049, 106987, 116530, 119171]",middle-earth-shadow-of-mordor-the-bright-lord,,"Battle against Sauron as Celebrimbor, the great Elven Lord of the Second Age, to unlock powerful runes and the ability to wield the One Ring.","[1, 17, 23, 268435468, 268435487, 536871945, 536873331]","[1, 17, 23]",80.40687128114746,16.0,1581811200,https://www.igdb.com/games/middle-earth-shadow-of-mordor-the-bright-lord,"[9116, 9117]","[51522, 51523]",78.8137425622949,15.0,"[1033, 2419]",,,,,,,,
13,9223,"[6995, 6996]",80.0,1.0,"[28230, 82441]",1,43416.0,1425772800,1399334400.0,,,[351],[1],[31],[24358],Outlast: Whistleblower,1910,"[3, 6, 14, 45, 48, 49, 92]",[1],1.668673240734234,"[30829, 30830, 30831, 30832, 30833, 124153, 124154, 133953, 133954]","[140552, 140553, 140554, 140555, 141032]","[11668, 13189, 13210, 18225, 19817, 25646, 26658, 105049, 109550, 120201]",outlast-whistleblower,,"Whistleblower starts the story that led to Outlast, and stretches past the events of the first game to show the true final chapter in the story of Mount Massive Asylum. 
Outlast: Whistleblower follows the story of Waylon Park, the software engineer under contract with the Murkoff Corporation who emails journalists around the world - including Miles Upshur - at the beginning of Outlast. 
 
You'll meet Waylon a few weeks into his time at Mount Massive, during which he has been unable to even contact his wife and son thanks to strict security protocols. Having developed a deep-seated distrust of the profit-motivated scientists and doctors leading dangerous and irresponsible experiments on their patients, Waylon ends up setting events in motion that lead to the unmasking of Mount Massive's rotten core.","[19, 21, 268435487, 536871251, 536871453, 536872032, 536872208]","[19, 21]",78.86875916533535,56.0,1582156800,https://www.igdb.com/games/outlast-whistleblower,[7087],"[55201, 59845, 59846, 118446]",77.7375183306707,55.0,"[339, 541, 1120, 1296]",1228.0,[77688],,1.0,,1.0,9223.0,
14,15531,,75.0,2.0,,1,18958.0,1450742400,1450742400.0,5.0,[5],,[1],"[25, 31]","[89568, 89569]",Batman: Arkham Knight - Season of Infamy: Most Wanted Expansion,5503,"[3, 6, 14, 48, 49]",[2],1.0,"[42807, 42808, 42809, 42810, 42811]","[349912, 349913, 349914]","[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-season-of-infamy-most-wanted-expansion,,"Play as Batman with the Season of Infamy: Most Wanted Expansion, featuring legendary super-villains invading Gotham City. In these story missions, The Dark Knight faces the most dangerous super criminals as chaos continues to erupt in the streets of Gotham. This pack includes 4 separate missions with all new story arcs featuring Ra’s Al Ghul, The Mad Hatter, Killer Croc and Mr. Freeze.","[1, 268435481, 268435487]",[1],87.45492695057506,7.0,1579564800,https://www.igdb.com/games/batman-arkham-knight-season-of-infamy-most-wanted-expansion,[6539],,99.90985390115011,5.0,,68.0,,,1.0,,,,
15,51823,,,,,1,28620.0,1500595200,1429142400.0,,,,[1],"[12, 25, 32]",[52325],Hand of Fate: Wildcards,9101,"[3, 6, 14, 48, 49]",[2],1.0,"[100237, 100238, 100239, 100240, 100241]",,,hand-of-fate-wildcards,,"""Welcome to the Wildcards update for Hand of Fate. This update adds different Fates that you can select in order to change the way the game plays. Each Fate provides different modifiers to play, and allows you to play any or all of the game with a new Fate and a new ruleset. 
 
Each Fate has its own custom chain of encounters, and its own potential rewards, along with new Achievements. 
 
Will you take on the challenge of the Alchemist, and be bound by Iron Hunger? Take the Fate of the Monk, and his Holy Quest? Or be struck by the Curse of the Lion Prince?""",,"[1, 17]",,,1500595200,https://www.igdb.com/games/hand-of-fate-wildcards,,[52698],,,[541],2125.0,[77251],,,,,,
16,115420,,,,,1,71770.0,1550534400,1550188800.0,,,,,,"[74654, 74655]",Dungeons 3: An Unexpected DLC,27353,"[3, 6, 14, 48, 49]",,1.0,"[165285, 165286, 165287, 165288, 165289]","[288201, 288202, 288203, 288204, 288205, 288206]",,dungeons-3-an-unexpected-dlc,,"The new DLC continues the story of Dungeons 3, and according to developer Realmforge Studios, takes the dungeon-building sim on a challenging, fully-voiced new campaign set across three new maps, providing players with a new creep type and a new boss to face in the form of the Queen of the Forest.",,,,,1567555200,https://www.igdb.com/games/dungeons-3-an-unexpected-dlc,[25045],"[101004, 101005]",,,,,,,,,,,
17,105420,,,,,1,92510.0,1531872000,1534982400.0,,,[13],[1],,[93118],Hollow Knight: Godmaster,14593,"[3, 6, 14, 48, 49, 130]",[4],1.891564320978979,"[188976, 188977, 188978, 188979, 188980, 188981]","[371525, 371526, 371527, 371528]","[100800, 103298, 103301, 103302, 111130, 112589, 113895, 115276, 115283, 120268]",hollow-knight-godmaster,,Godmaster was the fourth and final free content pack for Hollow Knight.,"[1, 536871453, 536895819]",[1],,,1582934400,https://www.igdb.com/games/hollow-knight-godmaster,"[21495, 21496]",[135748],,,"[541, 24907]",,,,6.0,[29855],1.0,,
18,120177,,90.0,1.0,,1,75509.0,1561507200,1560384000.0,,,,"[1, 2, 3]",[32],"[80517, 80518]",Overcooked! 2: Night of the Hangry Horde,103341,"[3, 6, 14, 48, 49, 130]",[3],1.44578216048949,"[171790, 171791, 171792, 171793, 171794, 171795]",,"[32902, 37419, 43367, 76263, 96217, 103295, 105233, 111130, 113360, 113895]",overcooked-2-night-of-the-hangry-horde,,"Get ready to take another bite out of Overcooked! 2 
 
Overcooked! 2: Night of the Hangry Horde sees players face the most terrifying threat to the Onion Kingdom yet, the unbread, and this time they’ve brought friends! This brand new DLC introduces an entirely new horde mode in which players must use all of their cooking know how to repel waves of ravenous undead ingredients. Night of the Hangry Horde is available for free for all players who have purchased the Overcooked! 2 Season Pass! 
 
New mode! Eight horde mode levels see players face up against waves of undead enemy attackers including the unbread, giant zombie apples and swift zombie chili peppers 
 
Plus 12 new levels! Nine new kitchens and three hidden Kevin levels. New kitchens means new equipment: What better way to chop your veg than with a trusty guillotine and the furnace is a perfect way to roast your dinners, just don't forget to add coal! 
 
Four new chefs join the fray! Vampire chef, Ghost chef, Werewolf chef and returning favourite Boxhead chef from Overcooked!","[1, 268435488, 536871453]",[1],90.0,1.0,1571270400,https://www.igdb.com/games/overcooked-2-night-of-the-hangry-horde,[28379],"[110036, 120357]",,,[541],5443.0,,"[7571, 7572]",1.0,[25026],,,
19,122556,,,,,1,81264.0,1568937600,1567987200.0,1530.0,[1530],,[1],[8],[84522],Celeste: Farewell,26226,"[3, 6, 14, 48, 49, 130]",[4],1.0,"[175874, 175875, 175876, 175877, 175878, 175879]","[333357, 333358, 333359]","[1070, 1188, 28070, 55984, 89597, 96452, 113895, 115276, 118313, 120268]",celeste-farewell,,This DLC adds 100 new levels and 40 minutes of new music to the game.,"[1, 31, 268435464]","[1, 31]",,,1572912000,https://www.igdb.com/games/celeste-farewell,,,,,,3109.0,,,,,,,
20,127256,,,,,1,91859.0,1575763200,1581379200.0,,,,,,,Dead Cells: The Bad Seed,26855,"[3, 6, 14, 48, 49, 130]",,1.0,"[188608, 188609, 188610, 188611, 188612, 188613]","[357474, 357475, 357478, 357503, 357505, 357506, 357507]",,dead-cells-the-bad-seed,,"Explore a relaxing Arboretum, wade through a noxious Swamp and take on a new boss in this new early game content designed to expand the Dead Cells universe and add variety to runs for people who want to support the development of the game.",,,,,1583107200,https://www.igdb.com/games/dead-cells-the-bad-seed,[33782],,,,,,,,3.0,,,,
21,25566,,80.0,2.0,,1,63796.0,1478044800,1476921600.0,,,,"[1, 2]","[13, 15]","[62776, 62777]",Stellaris: Leviathans,11582,"[3, 6, 14, 92]",[3],1.0,"[67942, 67943, 67944, 148753]",[33892],"[13660, 16806, 17130, 24620, 25311, 36258, 65827, 79134, 102057, 112754]",stellaris-leviathans,,"In Stellaris: Leviathans, the galaxy will be filled anew with adventure and challenge as your new and naïve space-faring empire comes face-to-face and ship-to-ship with a host of dangers and rewards.","[18, 41, 268435469, 268435471]","[18, 41]",75.4033952748796,6.0,1563753600,https://www.igdb.com/games/stellaris-leviathans,"[18544, 18545, 18546]","[73273, 73274]",70.8067905497592,4.0,,,,,1.0,,,,
22,24465,,73.3333333333333,3.0,,1,44302.0,1475020800,1474588800.0,,,,[1],[12],"[43199, 43200, 43201]",Deus Ex: Mankind Divided - System Rift,9498,"[3, 6, 48, 49]",[1],1.0,"[63462, 63463, 63464, 63465]",[32136],"[25311, 55038, 86477, 90099, 103276, 103303, 105049, 105269, 106987, 115278]",deus-ex-mankind-divided-system-rift,"""Re-unite with Frank Pritchard, Adam’s friend and former colleague at Sarif Industries, and assist him in hunting down information on the mysterious Santeau Group. Desperate to get more information, Pritchard targets one of the most secure data banks ever created – the Palisade Blade. In agreeing to help, Adam may also be able to uncover hints as to who the Illuminati really are.""",,"[1, 18, 268435468, 536871453]","[1, 18]",67.14287728479854,10.0,1577232000,https://www.igdb.com/games/deus-ex-mankind-divided-system-rift,[10225],,60.9524212362638,7.0,[541],9.0,,,1.0,,,,
23,121022,"[25153, 25154]",,,,1,92959.0,1563753600,1454976000.0,979.0,[979],[280],[1],[13],"[82269, 82270, 82271]",The Sims 4: Romantic Garden Stuff,3212,"[6, 7, 14, 49]",[3],1.0,"[173171, 173172, 173173, 173174]","[320399, 320400, 320401, 320402, 320403, 320404]","[2655, 3278, 28558, 36258, 46745, 79134, 101573, 107217, 107233, 117717]",the-sims-4-romantic-garden-stuff,,"Build a lush Victorian garden for your Sims and get ready for romance with The Sims 4 Romantic Garden Stuff. Set the mood with romantic, floral fashions for your Sims and share a playful moment by the magnificent water fountain. Then head over to the Wishing Well, toss in a coin, and see if your Sim's deepest desires come true.","[27, 33, 268435469, 536870955]","[27, 33]",,,1582070400,https://www.igdb.com/games/the-sims-4-romantic-garden-stuff,[28850],"[111990, 111991, 111992, 111993, 111994, 111995]",,,[43],61.0,,,,,,,
24,121529,,,,,1,77931.0,1565222400,1567641600.0,,,,[1],[5],,Just Cause 4: Danger Rising,103261,"[6, 7, 49]",,2.337209604963849,"[175044, 175045, 175046]","[322609, 322610, 322611, 322612, 322613, 322614]","[27270, 27476, 38030, 43367, 103281, 103292, 103298, 103301, 105049, 106805]",just-cause-4-danger-rising,,"Danger, Rico’s former employer mysteriously appears in Solís, bringing advanced technology, secret weapons and specially trained operatives..","[1, 268435461]",[1],,,1567123200,https://www.igdb.com/games/just-cause-4-danger-rising,"[29255, 29707]",,,,,,,,2.0,,,,
25,101063,,,,,1,65583.0,1525824000,1384473600.0,,,,,,"[64709, 64710, 64711]",LEGO Marvel Super Heroes DLC: Asgard Pack,2050,"[6, 9, 12, 14, 48, 49]",,1.0,"[152332, 152333, 152334, 152335, 152336, 152337]",,,lego-marvel-super-heroes-dlc-asgard-pack,,,,,,,1525824000,https://www.igdb.com/games/lego-marvel-super-heroes-dlc-asgard-pack,,[78823],,,,,,,,"[22247, 22248]",,,
26,9183,,77.6,6.0,,1,43115.0,1425168000,1425945600.0,,,[47],,"[12, 31]","[55810, 55811]",The Evil Within: The Assignment,4786,"[6, 9, 12, 48, 49]",[2],1.0,"[122796, 122797, 122798, 122799, 122800]","[28426, 129407, 129408, 129409, 129410]","[27266, 55282, 78632, 96217, 102584, 105049, 106987, 109339, 112416, 115653]",the-evil-within-the-assignment,,"Experience survival horror from a new perspective with The Evil Within: The Assignment. 
 
This is the first of a two-part, story driven experience where players take on the role of detective Juli Kidman, Sebastian Castellanos’ mysterious partner, in a concurrent story that looks to answer some of the questions surrounding her whereabouts during The Evil Within. Along the way she will encounter disturbing new enemies, discover new mysteries, and uncover new horrors. 
 
The Assignment gives fans of The Evil Within the perfect opportunity to discover detective Kidman’s hidden motivations and her mysterious connection to Mobius, the shadowy group thought to be behind the gruesome events of The Evil Within.","[19, 20, 268435468, 268435487, 536871874, 536874009]","[19, 20]",70.8295404243822,18.0,1581552000,https://www.igdb.com/games/the-evil-within-the-assignment,[3613],"[59327, 59328]",64.05908084876441,12.0,"[962, 3097]",1237.0,,"[187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198]",,,3.0,,
27,10872,,40.0,2.0,,1,13931.0,1433030400,1351555200.0,,,,,,,Sleeping Dogs: Nightmare in North Point,1267,"[6, 9, 12, 48, 49]",,1.0,"[44665, 44666, 44667, 44668, 44669]","[110055, 110056, 110057, 110058, 110059]",,sleeping-dogs-nightmare-in-north-point,,"After his girlfriend is kidnapped, Wei must fight through an invasion of hopping vampires, demons, and the ghosts of his past who are threatening to take over the city. Luckily, Wei has new moves and weapons at his disposal to make it through this nightmare.",,,52.6783862063493,9.0,1562457600,https://www.igdb.com/games/sleeping-dogs-nightmare-in-north-point,,,65.3567724126986,7.0,,1010.0,,,,,,,
28,20870,,65.0,2.0,,1,22953.0,1468972800,1401753600.0,,,,,,,Call of Duty: Ghosts - Invasion,2033,"[6, 9, 12, 48, 49]",,1.432206661210877,"[65156, 65157, 65158, 65159, 65160]",[28289],,call-of-duty-ghosts-invasion,,"Invasion is a downloadable pack for Call of Duty: Ghosts. It is the third DLC to come out. The DLC was released on June 3rd, 2014 on Xbox Live, and July 3rd for PlayStation Network and PC (Steam).  
  
The DLC has a green color scheme for its label. It does not include any new weapon, unlike the two previous DLCs.",,,65.0,2.0,1540857600,https://www.igdb.com/games/call-of-duty-ghosts-invasion,,[11973],,,,,,,,,,,
29,20872,,65.0,2.0,,1,22952.0,1468972800,1407196800.0,,,,,,,Call of Duty: Ghosts - Nemesis,2033,"[6, 9, 12, 48, 49]",,1.0,"[65166, 65167, 65168, 65169, 65170]",[28287],,call-of-duty-ghosts-nemesis,,"Nemesis is a downloadable pack for Call of Duty: Ghosts. It is the fourth and final DLC to come out for the game. The DLC has a red color scheme for its label. The DLC was released on August 5th, 2014 on Xbox Live (Xbox 360 and Xbox One), and on September 4, 2014 for PlayStation Network (PlayStation 3, PlayStation 4) and PC (Steam).  
  
Like the previous DLC, Invasion, this DLC pack does not include any new weapon, unlike the 1st and 2nd DLC packs that came before it, Onslaught and Devastation, which introduced the Maverick/Maverick-A2 and the Ripper.",,,65.0,2.0,1567555200,https://www.igdb.com/games/call-of-duty-ghosts-nemesis,[12008],[11975],,,,,,,,,,,
30,20935,,67.5,4.0,,1,22951.0,1469059200,1390867200.0,,,,,,,Call of Duty: Ghosts - Onslaught,2033,"[6, 9, 12, 48, 49]",,1.432206661210877,"[65161, 65162, 65163, 65164, 65165]",[29127],,call-of-duty-ghosts-onslaught,,"Onslaught is a downloadable pack for Call of Duty: Ghosts. It is the first DLC to come out for Ghosts. It was released on January 28, 2014 and first on Xbox 360 and Xbox One and Febuary 27, 2014 on PlayStation 3, PlayStation 4, and PC. It contains four multiplayer maps (Fog, Ignition, BayView and Containment) and Episode 1 of the Extinction story, Nightfall. It includes two bonus weapons: the Maverick assault rifle and the Maverick-A2 sniper rifle. It has a blue color scheme in the 2nd Season Pass trailer.",,,67.5,4.0,1547510400,https://www.igdb.com/games/call-of-duty-ghosts-onslaught,,[11974],,,,107.0,,,,,,,
31,20936,,70.0,2.0,,1,22954.0,1469059200,1396483200.0,,,,,,,Call of Duty: Ghosts - Devastation,2033,"[6, 9, 12, 48, 49]",[1],1.0,"[65098, 65099, 65100, 65101, 65102]",[29128],,call-of-duty-ghosts-devastation,,"Devastation is the second downloadable content pack for Call of Duty: Ghosts. Developers released a video on Instagram on March 5th showing a new gun and brief glimpses of new maps.  
  
On March 6, 2014, a preview video was released, showcasing the 4 new small-to-medium-sized maps, the new weapon, and Mayday, the next chapter of the Extinction saga. Devastation was released for Xbox One and Xbox 360 on April 3, 2014, and was released on May 8th for the PlayStation 3, PlayStation 4 and PC. It has a yellow color scheme in the 2nd Season Pass trailer.",,,70.0,2.0,1540857600,https://www.igdb.com/games/call-of-duty-ghosts-devastation,,[11964],,,,107.0,,,,,,,
32,20945,,77.0,3.0,,1,43116.0,1469059200,1429574400.0,,,[47],,"[12, 31]","[55812, 55813]",The Evil Within: The Consequence,4786,"[6, 9, 12, 48, 49]",[2],1.0,"[122801, 122802, 122803, 122804, 122805]","[129411, 129412, 129413, 129414, 129415]","[27266, 55282, 78632, 96217, 102584, 105049, 106987, 109339, 112416, 115653]",the-evil-within-the-consequence,,"The Consequence is the second DLC for The Evil Within, as well as the second and final part of the two-part DLC, the first being The Assignment. It revolves around Juli Kidman, continuing the plot from The Assignment as well as revealing more from Juli's past. Along the way she will encounter disturbing new enemies, discover new mysteries, and uncover new horrors. 
 
The Consequence give fans of The Evil Within the perfect opportunity to continue discovering detective Kidman’s hidden motivations and her mysterious connection to Mobius, the shadowy group thought to be behind the gruesome events of The Evil Within.","[19, 20, 268435468, 268435487, 536871874, 536874009]","[19, 20]",72.9849529836943,14.0,1581552000,https://www.igdb.com/games/the-evil-within-the-consequence,[19218],"[59329, 59330]",68.9699059673886,11.0,"[962, 3097]",1237.0,[189748],"[182, 183, 184, 185, 186]",,,2.0,,
33,21592,,74.0,1.0,,1,43117.0,1469404800,1432598400.0,,,[47],[1],[12],"[55814, 55815]",The Evil Within: The Executioner,4786,"[6, 9, 12, 48, 49]",[1],1.0,"[122806, 122807, 122808, 122809, 122810]","[129416, 129417]","[10032, 13210, 54775, 96217, 102584, 103303, 105049, 106987, 115278, 115280]",the-evil-within-the-executioner,"The story is focused on an unknown man who is linked to MOBIUS, is connected to the STEM, and is in control of a safe headed creature known as The Keeper. The player is in search of his daughter and must follow diaries to understand the truth. The Keeper is also given orders by MOBIUS to eliminate the other subjects within the Mansion and other locations due to their effect on his daughter.","The Executioner is the third DLC of The Evil Within. Set as first-person battle matches, the player takes control of a Keeper and faces many creatures and characters from the game. As enemies are defeated, coins are collected to purchase new weapons and upgrades.","[1, 19, 21, 268435468, 536874009]","[1, 19, 21]",67.11147832195775,14.0,1581552000,https://www.igdb.com/games/the-evil-within-the-executioner,[19219],"[59331, 59332]",60.2229566439155,13.0,[3097],1237.0,,,,,,,
34,23420,,,,,1,55107.0,1472860800,1386633600.0,,,,,,[59320],Saints Row IV: How The Saints Save Christmas,1981,"[6, 9, 12, 48, 49]",,1.0,"[131652, 131653, 131654, 131655, 131656]",,"[40549, 41250, 45501, 57810, 62258, 67221, 72320, 73923, 76275, 77667]",saints-row-iv-how-the-saints-save-christmas,,"How the Saints Save Christmas is the second mission pack for Saints Row IV, and has 3 missions. It is also part of the Season Pass bundle, and the National Treasure Edition. It was released on the 10th December, one day prior to its announced release date.",[536871744],,,,1566172800,https://www.igdb.com/games/saints-row-iv-how-the-saints-save-christmas,,"[64367, 64368]",,,[832],197.0,,,1.0,,1.0,,
35,26062,,,,,1,19095.0,1480291200,1418688000.0,,,,,,,Call of Duty: Advanced Warfare - Panda Exoskeleton Pack,6632,"[6, 9, 12, 48, 49]",,1.0,"[61413, 93325, 93326, 93327, 93328]",,,call-of-duty-advanced-warfare-panda-exoskeleton-pack,,"It’s a jungle out there. Go wild with the Panda exoskeleton Pack, complete with animalistic exoskeleton and bear-themed helmet.",,,,,1499990400,https://www.igdb.com/games/call-of-duty-advanced-warfare-panda-exoskeleton-pack,,,,,,,,,,,,,
